pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,date,dayofweek,hour,minute,distance,predicted_fare_amount
-73.991137,40.685652,-73.925322,40.688397,1,2010,8,14,5,2,13,5.557726140838718,14.145187255458723
-73.882352,40.62572,-73.892883,40.634333,1,2010,8,14,5,2,13,1.3065328416697561,6.092455980881709
-74.005097,40.74649,-73.950158,40.78724,1,2010,8,14,5,2,13,6.476000387349152,15.327049858707028
-74.008703,40.716022,-73.999822,40.715137,1,2010,8,14,5,2,13,0.7549416115321806,5.048489514541529
-74.000318,40.73777,-74.010357,40.718922,1,2010,8,14,5,2,13,2.26008961109115,7.936887954994404
-73.99362946,40.75152206,-73.9751358,40.77707672,1,2015,4,16,3,22,32,3.240417135638073,11.095119438355255
-73.95783997,40.71794128,-73.96340942,40.71681213,1,2015,4,16,3,22,32,0.48588898543092607,6.1800142267297815
-73.99701691,40.76010513,-73.98803711,40.75514221,1,2015,4,16,3,22,32,0.9362718635235481,6.9605110609420535
-73.99677277,40.74779892,-73.95400238,40.77064133,1,2015,4,16,3,22,32,4.407776278706607,13.328175031497267
-73.98919678,40.75826645,-73.98750305,40.77619171,1,2015,4,16,3,22,32,1.998298000047962,8.777617654962569
-73.970376,40.759047,-73.955731,40.764192,1,2013,3,15,4,11,57,1.3596608017451892,6.67651712385657
-73.959472,40.782796,-73.97917,40.777648,1,2013,3,15,4,11,57,1.754561560742658,7.39907329566347
-73.998927,40.745668,-73.962999,40.776702,1,2014,11,16,6,8,47,4.589634300520164,13.387511600671246
-73.988993,40.75859,-73.98474,40.769982,1,2014,11,16,6,8,47,1.3164013408545279,7.290958578147865
-73.991579,40.760557,-73.980293,40.758658,1,2013,2,20,2,16,10,0.9737381649940897,6.16228956491193
-74.008109,40.712323,-74.014503,40.703712,1,2011,7,3,6,0,36,1.0987628441093467,6.025611799070134
-73.976167,40.748357,-73.991122,40.75001,1,2014,3,25,1,23,47,1.2731254495842677,7.22174168796505
-73.97028,40.755867,-73.951527,40.781107,1,2014,3,25,1,23,47,3.220385566853984,10.620671310354055
-74.007372,40.71561,-74.011635,40.704027,1,2014,3,25,1,23,47,1.3371556755707916,7.69868804038083
-73.982237,40.778957,-73.979297,40.786522,1,2014,3,25,1,23,47,0.8768558242117194,6.268068427309004
-73.978568,40.724502,-73.964778,40.754047,1,2014,3,25,1,23,47,3.484645707135589,11.273084270303343
-73.948333,40.781107,-73.975312,40.778495,1,2014,3,25,1,23,47,2.2901167717321456,8.949087189641773
-73.98653,40.745487,-73.980235,40.746367,1,2014,3,25,1,23,47,0.5392597084322285,5.858710815693826
-73.98451,40.736772,-73.951792,40.78166,1,2014,3,25,1,23,47,5.701509156868776,15.2817173408813
-73.999278,40.730332,-73.99368,40.727955,1,2014,3,25,1,23,47,0.5407124043650569,6.003933957863524
-73.97947,40.755657,-73.794265,40.693215,1,2014,3,25,1,23,47,17.08195609370122,37.43421216683021
-73.982657,40.76663,-73.964677,40.792612,1,2014,3,25,1,23,47,3.261697151955833,10.678985039901477
-73.862685,40.768387,-73.971852,40.756812,1,2014,3,25,1,23,47,9.283863024462327,22.16806605981708
-73.97154,40.79474,-73.94747,40.83028,1,2014,3,25,1,23,47,4.440801522345676,12.652935270972762
-73.98607,40.75569,-73.98001,40.74964,1,2014,3,25,1,23,47,0.8444726997333497,6.442322252124086
-73.962265,40.810477,-73.97073,40.798597,1,2014,3,25,1,23,47,1.5008896665563525,7.405780195962393
-73.937118,40.798442,-73.960532,40.772535,1,2014,3,25,1,23,47,3.4906403868025904,11.290289931689017
-73.986417,40.756015,-73.979167,40.73716,1,2014,3,25,1,23,47,2.183730923405093,9.083143642012146
-73.973565,40.751862,-73.954127,40.778495,1,2014,3,25,1,23,47,3.3838024881929694,10.948062249113605
-73.98354,40.726022,-73.986393,40.761985,1,2014,3,25,1,23,47,4.006125219589783,12.236173382859533
-73.997208,40.73665,-73.94953,40.781732,1,2014,3,25,1,23,47,6.423016336828563,16.669257341010052
-73.992082,40.684377,-73.971717,40.692307,1,2014,3,25,1,23,47,1.9302632665595032,8.739216038652671
-73.983145,40.759782,-74.036095,40.723687,1,2014,3,25,1,23,47,6.0007307437748985,16.500208479649586
-73.955872,40.767867,-73.97328,40.691705,1,2014,3,25,1,23,47,8.59493454596225,21.577346673392185
-74.002587,40.733657,-73.918605,40.758107,1,2014,3,25,1,23,47,7.579263881176196,19.017727115964476
-73.977327,40.738417,-73.976538,40.745945,1,2014,3,25,1,23,47,0.8397116139542217,6.386171366642543
-73.970492,40.757802,-73.98596,40.735077,1,2014,3,25,1,23,47,2.8431001306740753,10.33307361809284
-73.972397,40.762267,-73.952693,40.774982,1,2014,3,25,1,23,47,2.1800008360640195,8.726466575808558
-74.00451,40.727782,-73.9897,40.72388,1,2014,3,25,1,23,47,1.3212817047781413,7.513207078280288
-74.00066,40.732065,-73.98853,40.739745,1,2014,3,25,1,23,47,1.3318402333340855,7.407834250754718
-73.871205,40.773817,-74.006132,40.739947,1,2014,3,25,1,23,47,11.972522430888933,27.47613904980517
-73.93489,40.79656,-73.93693,40.80206,1,2014,3,25,1,23,47,0.6352229460452131,5.598534026632592
-73.979702,40.735017,-73.993945,40.735147,1,2014,3,25,1,23,47,1.2001508882980543,7.1722873047204985
-73.985827,40.749515,-73.959695,40.718022,1,2014,3,25,1,23,47,4.136560405881546,12.894686667469273
-73.974052,40.752307,-73.98111,40.675467,1,2014,3,25,1,23,47,8.564913139561538,21.647355142174433
-73.961278,40.770047,-73.989433,40.76292,1,2014,3,25,1,23,47,2.500048063694051,9.48054712720284
-73.970377,40.75789,-73.96126,40.76911,1,2014,3,25,1,23,47,1.4649579826537038,7.41219240015198
-73.987797,40.765097,-74.01016,40.729807,1,2014,3,25,1,23,47,4.352854903361944,13.322947862287265
-73.78609,40.646867,-73.87556,40.728162,1,2014,3,25,1,23,47,11.773845060073805,26.460582691390528
-73.990767,40.750625,-73.993642,40.734305,1,2014,3,25,1,23,47,1.8307963725150236,8.446033749000208
-73.988942,40.721737,-73.950807,40.785757,1,2014,3,25,1,23,47,7.8098877325862155,19.200447835840237
-74.002902,40.751322,-73.980952,40.73074,1,2014,3,25,1,23,47,2.942369796480986,10.59161305709506
-73.994675,40.7212,-73.921272,40.68437,1,2014,3,25,1,23,47,7.4201684902511875,19.27075211139993
-73.981992,40.746067,-73.984505,40.736965,1,2014,3,25,1,23,47,1.0340044441648193,6.871820307825828
-73.972627,40.761642,-73.926213,40.762252,1,2014,3,25,1,23,47,3.9096851198746103,12.074889898069273
-73.984535,40.754452,-73.984315,40.765085,1,2014,3,25,1,23,47,1.182482476088818,6.953690908858903
-73.949607,40.79627,-74.00376,40.72243,1,2014,3,25,1,23,47,9.39244658354041,22.953072060895465
-73.987045,40.760017,-73.907728,40.762027,1,2014,3,25,1,23,47,6.684095640987636,17.333126689790447
-73.953645,40.779482,-73.983043,40.750295,1,2014,3,25,1,23,47,4.0820130350417285,12.590333217267926
-73.972787,40.759727,-73.92933,40.682712,1,2014,3,25,1,23,47,9.31392259671023,22.966437746017164
-74.002845,40.734272,-73.983307,40.722222,1,2014,3,25,1,23,47,2.122703438831475,9.05563525198329
-73.958148,40.719445,-73.95221,40.72526,1,2014,3,25,1,23,47,0.8176191829646113,6.386493086122982
-73.995067,40.744142,-73.944763,40.83654,1,2014,3,25,1,23,47,11.112772320891713,25.11775900087116
-73.97968,40.762457,-73.952093,40.784502,1,2014,3,25,1,23,47,3.37718231909664,10.930060620281893
-73.9837,40.742347,-73.982695,40.764045,1,2014,3,25,1,23,47,2.414195529381528,9.252582447284567
-73.96516,40.763572,-73.958487,40.768795,1,2014,3,25,1,23,47,0.8081568701470278,6.175746538984413
-74.008205,40.740432,-74.00467,40.74693,1,2014,3,25,1,23,47,0.7815124490797757,6.3673045518235085
-73.983937,40.76163,-73.980583,40.748082,1,2014,3,25,1,23,47,1.532732105880314,7.775203906037746
-73.966508,40.79435,-74.007165,40.743512,1,2014,3,25,1,23,47,6.608975285184416,17.536091563022183
-74.003665,40.736827,-73.958145,40.658247,1,2014,3,25,1,23,47,9.543273903371253,23.621042455064185
-73.987932,40.763797,-74.008435,40.734862,1,2014,3,25,1,23,47,3.6516930265566794,11.946834352779547
-73.939397,40.810347,-73.978075,40.756745,1,2014,3,25,1,23,47,6.7918827206605,17.739277247839368
-73.985723,40.74685,-73.985527,40.770427,1,2014,3,25,1,23,47,2.621698382536905,9.615200465344515
-73.98826,40.752717,-73.974402,40.748577,1,2014,3,25,1,23,47,1.254842782684593,7.216254345119296
-73.986802,40.75486,-73.983735,40.73012,1,2014,3,25,1,23,47,2.7630741230068887,10.241168290172936
-73.98395,40.754797,-73.995447,40.73581,1,2014,3,25,1,23,47,2.3228228697802473,9.368630263048999
-73.971607,40.763477,-74.012792,40.702062,1,2014,3,25,1,23,47,7.660175702818611,19.784277581006222
-73.978492,40.761387,-73.97193,40.762957,1,2014,3,25,1,23,47,0.579582418371744,5.8252730597795335
-73.965517,40.754252,-73.961842,40.770942,1,2014,3,25,1,23,47,1.8814789327912842,8.165703157285407
-73.96039,40.765862,-73.963122,40.760822,1,2014,3,25,1,23,47,0.6058183574479703,5.862012873987396
-74.00013,40.73324,-74.008217,40.731547,1,2014,3,25,1,23,47,0.7069352995524968,6.317914139898335
-73.984672,40.719887,-73.989727,40.723867,1,2014,3,25,1,23,47,0.6142741214076187,6.110006254449786
-73.988772,40.763532,-73.989107,40.777047,1,2014,3,25,1,23,47,1.5030662773832408,7.506202209992807
-73.974655,40.755322,-73.79223,40.718057,1,2014,3,25,1,23,47,15.918857656839549,35.01329393091305
-73.994117,40.756477,-73.980002,40.735047,1,2014,3,25,1,23,47,2.6631171932246773,10.026033440925403
-73.987302,40.720335,-73.956855,40.745897,1,2014,3,25,1,23,47,3.8289021262128125,11.98594639187695
-73.95349,40.775107,-73.933622,40.698402,1,2014,3,25,1,23,47,8.69193444724032,21.677498987911235
-73.87098,40.773717,-73.971615,40.782012,1,2014,3,25,1,23,47,8.523738809860536,20.553496131152656
-73.994975,40.72843,-73.996207,40.694417,1,2014,3,25,1,23,47,3.7835035221431372,12.412410387326872
-73.9868,40.759517,-73.960637,40.778132,1,2014,3,25,1,23,47,3.0230648459782885,10.32586561409073
-73.98387,40.725587,-73.96064,40.654562,1,2014,3,25,1,23,47,8.136871588310356,20.915099965176864
-74.004663,40.708572,-73.979852,40.761382,1,2014,3,25,1,23,47,6.233218911452932,16.435867278846104
-73.984405,40.737032,-73.948122,40.788887,1,2014,3,25,1,23,47,6.525708250268818,16.7799524239515
-74.000355,40.725462,-73.981807,40.77827,1,2014,3,25,1,23,47,6.076292981670653,16.048987816721137
-73.972617,40.791043,-73.943714,40.793018,1,2011,6,21,1,13,19,2.443067363796458,8.18869719587849
-73.979743,40.765114,-73.985634,40.778491,1,2011,6,21,1,13,19,1.567999625270302,6.629412733614686
-73.938025,40.805811,-73.957815,40.770183,1,2011,6,21,1,13,19,4.297749334022895,11.889775156117935
-73.981528,40.780666,-73.989521,40.771423,1,2013,1,2,2,20,53,1.2285419858462692,6.5725066180928025
-73.995961,40.729261,-74.002476,40.736962,1,2013,1,2,2,20,53,1.0171602308331478,6.3303996997648255
-73.981949,40.736642,-74.005891,40.706243,1,2009,10,7,2,8,16,3.936612102383494,11.091554501791506
-73.994076,40.75125,-73.972197,40.793202,1,2012,8,25,5,22,18,5.0155137355952375,13.454935867829136
-73.984026,40.75493,-73.952579,40.778175,1,2012,8,25,5,22,18,3.7006245849723878,11.056788053592868
-73.978958,40.737077,-73.997697,40.745085,1,2012,8,25,5,22,18,1.8125440317473949,7.738139164149288
-73.975795,40.760568,-73.995925,40.743577,1,2012,8,25,5,22,18,2.5386483708272882,9.195087770505893
-73.95939636,40.77153015,-73.9712677,40.76102066,1,2015,6,5,4,8,38,1.5379105170870573,7.902455271223062
-73.99044037,40.73117828,-73.97846222,40.7507515,1,2015,6,5,4,8,38,2.399019129976486,9.554160329218348
-73.98291016,40.74537659,-73.99215698,40.73935318,1,2015,6,5,4,8,38,1.0273589061287696,7.0979287846541865
-73.94902039,40.78160095,-73.89769745,40.86239624,1,2015,6,5,4,8,38,9.968125218618436,22.964068770382596
-73.97875977,40.76231766,-73.86579895,40.77101898,1,2015,6,5,4,8,38,9.562226538449902,22.90289939024308
-74.00865173,40.71971512,-73.97394562,40.75154877,1,2015,6,5,4,8,38,4.591368910334404,13.692995579513195
-73.976752,40.756263,-73.981127,40.737618,1,2013,2,26,1,11,10,2.1057363514734746,8.40042190580516
-73.986667,40.75891,-73.861765,40.768226,1,2013,2,26,1,11,10,10.570166136966089,24.06909294165314
-73.989433,40.741667,-73.984153,40.721524,1,2014,4,29,1,0,2,2.2835605196907576,9.164515315678727
-73.975457,40.755471,-73.921028,40.743228,1,2014,4,29,1,0,2,4.782844282613171,13.663537314723044
-73.993448,40.720289,-73.944196,40.720094,1,2014,4,29,1,0,2,4.150781190682006,12.603431033422908
-73.994117,40.751192,-73.974218,40.795739,1,2010,8,6,4,20,27,5.229153547342495,13.161821691887553
-73.983358,40.75813,-73.99977,40.734457,1,2010,8,6,4,20,27,2.9733230445201073,9.425519309209903
-73.989153,40.721053,-73.991856,40.725736,1,2010,8,6,4,20,27,0.568367992573319,4.820929039374619
-73.947625,40.784525,-73.981122,40.762187,1,2010,8,6,4,20,27,3.7584644771496887,10.680453388409433
-73.987451,40.741617,-73.995432,40.759835,1,2012,6,7,3,0,25,2.1343963458218735,7.936161035346913
-73.987114,40.720507,-73.976818,40.787603,1,2012,6,7,3,0,25,7.5109820184429825,17.801591016982343
-73.998958,40.744694,-73.989411,40.757828,1,2011,9,24,5,7,42,1.6672167599367935,6.9174010158960755
-73.986953,40.766325,-73.996767,40.752889,1,2011,9,28,2,10,58,1.7074348454247366,7.194622486817366
-73.999402,40.749053,-74.006208,40.739373,1,2011,9,28,2,10,58,1.2195582784888532,6.360125790391521
-73.98057,40.750878,-73.974346,40.759049,1,2011,9,28,2,10,58,1.0489765942541958,5.806566891468833
-73.9674,40.8035,-73.9906,40.7626,1,2011,9,28,2,10,58,4.9496193193569304,13.334327417254826
-73.869874,40.773524,-73.957155,40.768293,1,2011,9,28,2,10,58,7.373000186031502,17.553580248543767
-73.936475,40.804019,-73.974499,40.783258,1,2011,9,28,2,10,58,3.946556657877466,11.18699657999673
-73.933424,40.710322,-73.958117,40.717489,1,2009,11,1,6,5,4,2.228569243444639,7.446065093939069
-74.006043,40.739999,-73.950862,40.770839,1,2009,11,1,6,5,4,5.776076104140383,13.955337506078308
-73.967665,40.803139,-73.97411,40.79164,1,2014,4,23,2,22,54,1.3889680346842497,7.249985224287684
-73.961669,40.764237,-73.864169,40.747586,1,2014,4,23,2,22,54,8.418552040010342,20.659676869277405
-73.987684,40.719958,-73.967881,40.628169,1,2014,4,23,2,22,54,10.342216146259723,25.31681628990907
-74.013759,40.707838,-73.991438,40.691928,1,2014,4,23,2,22,54,2.5827290042753166,10.129249859864444
-73.983288,40.738569,-73.97703,40.732481,1,2014,4,23,2,22,54,0.8580709609209654,6.552960592579211
-73.995196,40.688622,-73.973138,40.67352,1,2014,4,23,2,22,54,2.50592766766169,10.014792460785088
-73.990998,40.765932,-73.982212,40.777542,1,2012,2,28,1,19,18,1.4879589358380128,6.711147882361502
-73.99296,40.763167,-74.002582,40.733868,1,2012,2,28,1,19,18,3.357221483554906,10.631440845767315
-73.96941,40.759957,-73.790098,40.646857,1,2010,9,29,2,16,43,19.66301310729503,41.52596374019447
-73.958165,40.775492,-73.945797,40.773802,1,2010,9,29,2,16,43,1.0582812680693057,5.448980142717346
-73.954793,40.777383,-73.95106,40.772727,1,2010,9,29,2,16,43,0.6056798843909685,4.6064188488949185
-74.014457,40.703187,-74.013633,40.713668,1,2010,9,29,2,16,43,1.1675034172020524,6.103210465700158
-73.940048,40.750727,-73.991402,40.750052,1,2010,9,29,2,16,43,4.326558220295339,11.775478047566594
-73.958958,40.771372,-73.94991,40.772373,1,2010,9,29,2,16,43,0.770017278531986,4.90755631283389
-73.980442,40.760768,-73.980442,40.760768,1,2010,9,29,2,16,43,0.0,3.5872922104313147
-73.959862,40.762335,-73.989843,40.756567,1,2010,9,29,2,16,43,2.6053445464589307,8.534970793218463
-73.962287,40.77625,-73.977667,40.782858,1,2010,9,29,2,16,43,1.4889304637382443,6.238975243399068
-73.96739,40.772377,-73.985477,40.768853,1,2010,9,29,2,16,43,1.5727289030708422,6.5195195796570715
-73.96687,40.79043,-73.9656,40.792108,1,2010,9,29,2,16,43,0.21504639222456615,3.7901064494737966
-73.982637,40.771553,-73.978582,40.782367,1,2010,9,29,2,16,43,1.2500012275012247,5.8149852979303205
-73.977585,40.786925,-73.962778,40.754875,1,2010,9,29,2,16,43,3.775642687808522,10.848172118632078
-73.968937,40.767508,-73.962377,40.767042,1,2010,9,29,2,16,43,0.5548791443948125,4.565267097720493
-74.007862,40.722895,-73.998238,40.740695,1,2010,9,29,2,16,43,2.138952178268669,7.754644148436
-73.830408,40.759472,-73.8365,40.757845,1,2010,9,29,2,16,43,0.5440678780799474,4.177791308754422
-73.99346,40.73642,-73.970508,40.759692,1,2010,9,29,2,16,43,3.2302761726514544,9.649275245174067
-73.974192,40.754878,-73.960273,40.765485,1,2010,9,29,2,16,43,1.6629590222975168,6.6435341650642386
-73.958128,40.76057,-73.965757,40.753242,1,2010,9,29,2,16,43,1.037723826534843,5.554319937123751
-73.964303,40.77432,-73.964303,40.77432,1,2010,9,29,2,16,43,0.0,3.469859672639245
-73.958142,40.778812,-73.975795,40.7448,1,2010,9,29,2,16,43,4.063716404094522,11.42874472076221
-74.001963,40.714842,-73.989115,40.759057,1,2010,9,29,2,16,43,5.034250239833352,13.040130890959063
-73.957715,40.776928,-73.962493,40.778847,1,2010,9,29,2,16,43,0.45540330431261034,4.289147824025349
-74.000045,40.726917,-73.993177,40.715765,1,2010,9,29,2,16,43,1.3684730731027188,6.492365840717525
-73.874713,40.774058,-73.888527,40.751435,1,2010,9,29,2,16,43,2.771579293152086,8.645924970250917
-73.97438,40.75612,-73.946458,40.781443,1,2010,9,29,2,16,43,3.668493205238139,10.299589005086318
-73.9862,40.740778,-73.964903,40.764533,1,2010,9,29,2,16,43,3.1930238112034033,9.532496338560009
-73.988193,40.77493,-73.959168,40.781403,1,2010,9,29,2,16,43,2.5477422712464275,8.27997367864225
-73.802953,40.67728,-73.994848,40.72999,1,2010,9,29,2,16,43,17.205112424700644,35.84099549041389
-73.991583,40.754823,-73.970855,40.764572,1,2010,9,29,2,16,43,2.0550018786446964,7.439626052159838
-73.978263,40.772943,-73.965532,40.79033,1,2010,9,29,2,16,43,2.2106207915527394,7.549882917776813
-73.978308,40.764038,-73.956118,40.779745,1,2010,9,29,2,16,43,2.5577580560200763,8.254295204322716
-73.998642,40.740017,-73.99253,40.740442,1,2010,9,29,2,16,43,0.5170992267309495,4.715657629817542
-73.988087,40.75397,-73.953098,40.771787,1,2010,9,29,2,16,43,3.5508764852953343,10.18343243558536
-73.981248,40.744167,-73.9744,40.755477,1,2010,9,29,2,16,43,1.383606261873371,6.192044258852434
-73.978928,40.736373,-73.782682,40.644133,1,2010,9,29,2,16,43,19.467209009866398,41.10937624312862
-73.97988,40.770652,-73.978045,40.745105,1,2010,9,29,2,16,43,2.8449022072199397,9.134632886484837
-73.9956,40.762197,-73.995728,40.744008,1,2010,9,29,2,16,43,2.02255605278553,7.609269096018238
-73.947342,40.775562,-73.969925,40.785583,1,2010,9,29,2,16,43,2.20390226216819,7.530943563656251
-73.973205,40.757307,-73.953608,40.780763,1,2010,9,29,2,16,43,3.086462731581334,9.212724235937344
-74.003125,40.706447,-73.998233,40.751275,1,2010,9,29,2,16,43,5.001668928930656,13.028134897818177
-73.985055,40.757312,-74.008352,40.74938,1,2010,9,29,2,16,43,2.1514801906693566,7.788254829259472
-73.982013,40.773822,-73.961368,40.774455,1,2010,9,29,2,16,43,1.739876026407783,6.7938093212670765
-73.971822,40.763647,-73.950793,40.786273,1,2010,9,29,2,16,43,3.076582799028884,9.163395787607442
-73.970207,40.764303,-73.979272,40.755223,1,2010,9,29,2,16,43,1.2658314569939535,6.021775149174232
-73.983477,40.757278,-73.989937,40.740113,1,2010,9,29,2,16,43,1.984725113430949,7.523378175261996
-73.97367,40.763277,-73.9704,40.788162,1,2010,9,29,2,16,43,2.780755714586651,8.613257818349325
-73.952053,40.784292,-73.99697,40.714795,1,2010,9,29,2,16,43,8.60431693670427,20.310133118053045
-73.953045,40.809783,-73.953045,40.809783,1,2010,9,29,2,16,43,0.0,3.2590608255549114
-74.006108,40.706618,-73.861503,40.768192,1,2010,9,29,2,16,43,13.975497489629618,29.732390593646073
-73.994977,40.74978,-73.998867,40.724628,1,2010,9,29,2,16,43,2.81591706220105,9.233803556552857
-73.972495,40.759073,-73.960752,40.776295,1,2010,9,29,2,16,43,2.1552794287903656,7.498338920377478
-73.984998,40.742175,-73.964938,40.754958,1,2010,9,29,2,16,43,2.208157252435788,7.7477658854631954
-73.968045,40.801313,-73.939145,40.804538,1,2010,9,29,2,16,43,2.4588157413441056,7.944891443749498
-73.960893,40.76972,-73.925767,40.817258,1,2010,9,29,2,16,43,6.0568555133267985,14.523516981606463
-73.979067,40.764018,-73.994302,40.735042,1,2010,9,29,2,16,43,3.4681756761479,10.394565398237546
-73.969892,40.789808,-73.980985,40.777412,1,2010,9,29,2,16,43,1.6649994247034423,6.680412071061028
-74.007782,40.70625,-74.00808,40.714488,1,2010,9,29,2,16,43,0.9163693747567646,5.611264125705475
-73.790313,40.643523,-73.957187,40.675172,1,2010,9,29,2,16,43,14.50944673884031,31.00511146050235
-74.221278,40.573143,-74.217388,40.568973,1,2010,9,29,2,16,43,0.5682928243459041,6.373656883917079
-73.962477,40.77598,-73.981085,40.773288,1,2010,9,29,2,16,43,1.595246491409221,6.522795709636512
-73.953532,40.766953,-73.980355,40.742245,1,2010,9,29,2,16,43,3.5570909080314377,10.44770428621382
-73.98546,40.753992,-73.967243,40.769455,1,2010,9,29,2,16,43,2.304429705784901,7.853190141556979
-73.98205,40.770002,-73.968525,40.791555,1,2010,9,29,2,16,43,2.6533869682446274,8.379847255406844
-74.000775,40.761658,-74.005113,40.736037,1,2010,9,29,2,16,43,2.8722700715126255,9.304175207233811
-73.99572,40.764308,-73.986758,40.75611,1,2010,9,29,2,16,43,1.1835232041649275,5.916367540405986
-73.97705,40.790255,-73.985155,40.764455,1,2010,9,29,2,16,43,2.948891358783776,9.239724541762598
-73.97974,40.752662,-73.98167,40.76881,1,2010,9,29,2,16,43,1.8029209923141172,6.910383625008876
-73.989152,40.742235,-74.00562,40.740178,1,2010,9,29,2,16,43,1.4061342802101127,6.407023327671709
-73.982218,40.775233,-73.977653,40.7738,1,2010,9,29,2,16,43,0.4161192486793539,4.315834037926834
-73.96613,40.766965,-73.978185,40.766688,1,2010,9,29,2,16,43,1.01569317183657,5.453075169243675
-73.963562,40.768597,-73.98257,40.764683,1,2010,9,29,2,16,43,1.6588938876179817,6.6938890634684185
-73.994185,40.751258,-73.974622,40.751337,1,2010,9,29,2,16,43,1.6479294507821762,6.775201569903402
-73.99738,40.756027,-73.990863,40.747667,1,2010,9,29,2,16,43,1.0795817951719113,5.769920246453239
-74.010435,40.706875,-73.970268,40.753373,1,2010,9,29,2,16,43,6.179634181541083,15.224390050936108
-73.924907,40.745833,-73.924907,40.745833,1,2010,9,29,2,16,43,0.0,3.4882818468162213
-73.874517,40.774125,-73.99146,40.759273,1,2010,9,29,2,16,43,9.986015961296056,22.37323594965494
-73.993072,40.753915,-73.976972,40.748472,1,2010,9,29,2,16,43,1.4851215364238957,6.499752372565467
-73.996923,40.737185,-73.97638,40.735142,1,2010,9,29,2,16,43,1.7456952828213192,7.054988125013892
-73.972543,40.763213,-73.962747,40.77243,1,2010,9,29,2,16,43,1.3156609681766773,5.95551399512749
-73.789033,40.64696,-73.872938,40.774235,1,2010,9,29,2,16,43,15.821002719342289,32.58172982613701
-73.971287,40.75591,-73.986677,40.747408,1,2010,9,29,2,16,43,1.604478947457498,6.711163852400091
-73.985143,40.778898,-73.97885,40.790178,1,2010,9,29,2,16,43,1.3615948826862891,5.991292588567603
-73.962487,40.791622,-73.964017,40.774722,1,2010,9,29,2,16,43,1.883606958053445,7.088121479903748
-73.982203,40.755905,-73.870553,40.773762,1,2010,9,29,2,16,43,9.610379295800055,21.54325590866779
-73.979853,40.604752,-73.97338,40.602778,1,2010,9,29,2,16,43,0.5889021214346001,5.482741523298614
-73.975082,40.741637,-73.960165,40.76855,1,2010,9,29,2,16,43,3.2456651311344893,9.574995973803198
-73.980225,40.751922,-73.971725,40.763823,1,2010,9,29,2,16,43,1.5045832442212193,6.37277782593344
-73.993638,40.756728,-73.976835,40.630052,1,2010,9,29,2,16,43,14.156806929564508,31.49260593721624
-73.990772,40.769852,-73.980782,40.762085,1,2010,9,29,2,16,43,1.205708131367789,5.9107271758070965
-73.9847,40.748965,-73.990595,40.740138,1,2010,9,29,2,16,43,1.100005298696105,5.8228659347063285
-73.97541,40.787043,-73.975378,40.792138,1,2010,9,29,2,16,43,0.566545338967265,4.472785728949816
-73.987157,40.765682,-73.982398,40.773845,1,2010,9,29,2,16,43,0.9922233180823166,5.390764008779456
-74.00057,40.720987,-73.996772,40.737565,1,2010,9,29,2,16,43,1.8709665385499286,7.250726023800894
-74.007792,40.724883,-73.885482,40.773115,1,2010,9,29,2,16,43,11.615519314553548,25.312635383466954
-73.842147,40.73,-73.843877,40.730982,1,2010,9,29,2,16,43,0.18213507106445667,3.6479646055252033
-73.999802,40.743285,-73.967608,40.76055,1,2010,9,29,2,16,43,3.322615272509016,9.848321883811309
-73.953083,40.772815,-73.960362,40.772682,1,2010,9,29,2,16,43,0.6131333222585463,4.613833787323642
-73.95565,40.779598,-73.944563,40.779178,1,2010,9,29,2,16,43,0.9346957244479966,5.177737186559511
-73.960365,40.80936,-74.002752,40.740112,1,2010,9,29,2,16,43,8.487053811892661,19.984557244807093
-73.983545,40.762322,-73.993358,40.736425,1,2010,9,29,2,16,43,2.9959177677051234,9.490318738219571
-73.986331,40.740368,-73.986652,40.748728,1,2010,9,29,2,16,43,0.9299841296016517,5.400191485747428
-73.998022,40.761043,-74.003847,40.72566,1,2010,9,29,2,16,43,3.964901495280781,11.450900302062792
-73.967738,40.801643,-73.943285,40.789507,1,2010,9,29,2,16,43,2.461352504056467,8.078951008898457
-73.963922,40.802777,-73.986053,40.769628,1,2010,9,29,2,16,43,4.130171762010518,11.452180637605693
-73.969487,40.789875,-73.964768,40.765235,1,2010,9,29,2,16,43,2.768510240793239,8.851335135307068
-73.966903,40.760755,-73.96699,40.762895,1,2010,9,29,2,16,43,0.23807025964483142,3.9787006133926752
-73.99685,40.722997,-73.976622,40.766362,1,2010,9,29,2,16,43,5.114232126220261,13.133455073018808
-73.983912,40.729393,-73.978873,40.753493,1,2010,9,29,2,16,43,2.713219344145902,8.689452958909442
-73.789828,40.64383,-73.921242,40.745055,1,2010,9,29,2,16,43,15.793685562161048,32.819583206609536
-74.001285,40.736237,-73.986708,40.726665,1,2014,10,27,0,14,58,1.6252735302463366,8.35463728516936
-73.99449,40.761055,-73.966038,40.754032,1,2014,10,27,0,14,58,2.520482034836665,9.868866799791817
-73.96556,40.77149,-73.97696,40.75677,1,2014,10,27,0,14,58,1.8975998523260538,8.658210015733403
-73.980857,40.752892,-74.003302,40.72295,1,2014,10,27,0,14,58,3.8289698621672508,12.595783893298858
-73.965467,40.774642,-73.961593,40.768752,1,2014,10,27,0,14,58,0.7316904080147292,6.342322709460632
-74.013282,40.71459,-73.985662,40.744162,1,2014,10,27,0,14,58,4.0285567608714725,12.714452104574434
